# r  u  V_H  V_x  V_eff
2.730000000010e-01 7.485006271094e-01 2.958737889063e+00 -1.045402462792e+00 1.913335426270e+00
2.740000000010e-01 7.498228399654e-01 2.956919710930e+00 -1.044085119308e+00 1.912834591623e+00
2.750000000010e-01 7.511377507020e-01 2.955099832639e+00 -1.042769775854e+00 1.912330056785e+00
2.760000000010e-01 7.524453856295e-01 2.953278274733e+00 -1.041456429174e+00 1.911821845558e+00
2.770000000010e-01 7.537457709702e-01 2.951455057640e+00 -1.040145076013e+00 1.911309981627e+00
2.780000000010e-01 7.550389328589e-01 2.949630201673e+00 -1.038835713118e+00 1.910794488555e+00
2.790000000010e-01 7.563248973428e-01 2.947803727031e+00 -1.037528337241e+00 1.910275389791e+00
2.800000000010e-01 7.576036903819e-01 2.945975653800e+00 -1.036222945136e+00 1.909752708664e+00
2.810000000010e-01 7.588753378495e-01 2.944146001950e+00 -1.034919533562e+00 1.909226468388e+00
2.820000000010e-01 7.601398655322e-01 2.942314791340e+00 -1.033618099278e+00 1.908696692062e+00
2.830000000010e-01 7.613972991300e-01 2.940482041718e+00 -1.032318639049e+00 1.908163402669e+00
2.840000000010e-01 7.626476642570e-01 2.938647772718e+00 -1.031021149644e+00 1.907626623075e+00
2.850000000010e-01 7.638909864413e-01 2.936812003865e+00 -1.029725627831e+00 1.907086376034e+00
2.860000000010e-01 7.651272911254e-01 2.934974754573e+00 -1.028432070386e+00 1.906542684187e+00
2.870000000010e-01 7.663566036666e-01 2.933136044145e+00 -1.027140474085e+00 1.905995570059e+00
2.880000000010e-01 7.675789493368e-01 2.931295891775e+00 -1.025850835710e+00 1.905445056065e+00
2.890000000010e-01 7.687943533232e-01 2.929454316549e+00 -1.024563152044e+00 1.904891164505e+00
2.900000000010e-01 7.700028407285e-01 2.927611337446e+00 -1.023277419875e+00 1.904333917571e+00
2.910000000010e-01 7.712044365707e-01 2.925766973334e+00 -1.021993635993e+00 1.903773337341e+00
2.920000000010e-01 7.723991657842e-01 2.923921242976e+00 -1.020711797193e+00 1.903209445783e+00
2.930000000010e-01 7.735870532191e-01 2.922074165028e+00 -1.019431900272e+00 1.902642264756e+00
2.940000000010e-01 7.747681236422e-01 2.920225758039e+00 -1.018153942031e+00 1.902071816009e+00
2.950000000010e-01 7.759424017369e-01 2.918376040455e+00 -1.016877919274e+00 1.901498121181e+00
2.960000000010e-01 7.771099121033e-01 2.916525030614e+00 -1.015603828810e+00 1.900921201804e+00
2.970000000010e-01 7.782706792590e-01 2.914672746752e+00 -1.014331667450e+00 1.900341079302e+00
2.980000000010e-01 7.794247276388e-01 2.912819206998e+00 -1.013061432008e+00 1.899757774990e+00
2.990000000010e-01 7.805720815953e-01 2.910964429381e+00 -1.011793119304e+00 1.899171310077e+00
3.000000000010e-01 7.817127653988e-01 2.909108431825e+00 -1.010526726158e+00 1.898581705666e+00
3.010000000010e-01 7.828468032380e-01 2.907251232151e+00 -1.009262249397e+00 1.897988982754e+00
3.020000000010e-01 7.839742192198e-01 2.905392848081e+00 -1.007999685850e+00 1.897393162232e+00
3.030000000010e-01 7.850950373701e-01 2.903533297234e+00 -1.006739032348e+00 1.896794264886e+00
3.040000000010e-01 7.862092816333e-01 2.901672597126e+00 -1.005480285728e+00 1.896192311398e+00
3.050000000010e-01 7.873169758732e-01 2.899810765176e+00 -1.004223442830e+00 1.895587322346e+00
3.060000000010e-01 7.884181438730e-01 2.897947818702e+00 -1.002968500498e+00 1.894979318205e+00
3.070000000010e-01 7.895128093355e-01 2.896083774923e+00 -1.001715455577e+00 1.894368319345e+00
3.080000000010e-01 7.906009958833e-01 2.894218650957e+00 -1.000464304919e+00 1.893754346037e+00
3.090000000010e-01 7.916827270594e-01 2.892352463826e+00 -9.992150453785e-01 1.893137418448e+00
3.100000000010e-01 7.927580263270e-01 2.890485230455e+00 -9.979676738125e-01 1.892517556642e+00
3.110000000010e-01 7.938269170699e-01 2.888616967668e+00 -9.967221870830e-01 1.891894780585e+00
3.120000000010e-01 7.948894225929e-01 2.886747692196e+00 -9.954785820552e-01 1.891269110141e+00
3.130000000010e-01 7.959455661219e-01 2.884877420672e+00 -9.942368555981e-01 1.890640565074e+00
3.140000000010e-01 7.969953708042e-01 2.883006169633e+00 -9.929970045845e-01 1.890009165048e+00
3.150000000010e-01 7.980388597086e-01 2.881133955520e+00 -9.917590258906e-01 1.889374929629e+00
3.160000000010e-01 7.990760558259e-01 2.879260794680e+00 -9.905229163967e-01 1.888737878284e+00
3.170000000010e-01 8.001069820687e-01 2.877386703367e+00 -9.892886729866e-01 1.888098030380e+00
3.180000000010e-01 8.011316612724e-01 2.875511697738e+00 -9.880562925481e-01 1.887455405190e+00
3.190000000010e-01 8.021501161946e-01 2.873635793860e+00 -9.868257719725e-01 1.886810021887e+00
3.200000000010e-01 8.031623695159e-01 2.871759007703e+00 -9.855971081551e-01 1.886161899548e+00
3.210000000010e-01 8.041684438398e-01 2.869881355147e+00 -9.843702979948e-01 1.885511057153e+00
3.220000000010e-01 8.051683616933e-01 2.868002851981e+00 -9.831453383945e-01 1.884857513587e+00
3.230000000010e-01 8.061621455269e-01 2.866123513900e+00 -9.819222262608e-01 1.884201287640e+00
3.240000000010e-01 8.071498177147e-01 2.864243356510e+00 -9.807009585042e-01 1.883542398006e+00
3.250000000010e-01 8.081314005551e-01 2.862362395324e+00 -9.794815320390e-01 1.882880863285e+00
3.260000000010e-01 8.091069162704e-01 2.860480645766e+00 -9.782639437833e-01 1.882216701983e+00
3.270000000010e-01 8.100763870077e-01 2.858598123172e+00 -9.770481906591e-01 1.881549932513e+00
3.280000000010e-01 8.110398348386e-01 2.856714842785e+00 -9.758342695923e-01 1.880880573193e+00
3.290000000010e-01 8.119972817600e-01 2.854830819763e+00 -9.746221775126e-01 1.880208642250e+00
3.300000000010e-01 8.129487496936e-01 2.852946069173e+00 -9.734119113538e-01 1.879534157820e+00
3.310000000010e-01 8.138942604867e-01 2.851060605996e+00 -9.722034680532e-01 1.878857137943e+00
3.320000000010e-01 8.148338359124e-01 2.849174445123e+00 -9.709968445525e-01 1.878177600571e+00
3.330000000010e-01 8.157674976695e-01 2.847287601361e+00 -9.697920377969e-01 1.877495563564e+00
3.340000000010e-01 8.166952673831e-01 2.845400089429e+00 -9.685890447358e-01 1.876811044693e+00
3.350000000010e-01 8.176171666045e-01 2.843511923958e+00 -9.673878623223e-01 1.876124061636e+00
3.360000000010e-01 8.185332168118e-01 2.841623119497e+00 -9.661884875137e-01 1.875434631983e+00
3.370000000010e-01 8.194434394097e-01 2.839733690506e+00 -9.649909172711e-01 1.874742773235e+00
3.380000000010e-01 8.203478557303e-01 2.837843651364e+00 -9.637951485595e-01 1.874048502805e+00
3.390000000010e-01 8.212464870326e-01 2.835953016363e+00 -9.626011783481e-01 1.873351838015e+00
3.400000000010e-01 8.221393545035e-01 2.834061799711e+00 -9.614090036099e-01 1.872652796101e+00
3.410000000010e-01 8.230264792574e-01 2.832170015533e+00 -9.602186213219e-01 1.871951394212e+00
3.420000000010e-01 8.239078823368e-01 2.830277677872e+00 -9.590300284651e-01 1.871247649407e+00
3.430000000010e-01 8.247835847124e-01 2.828384800687e+00 -9.578432220245e-01 1.870541578662e+00
3.440000000010e-01 8.256536072834e-01 2.826491397854e+00 -9.566581989893e-01 1.869833198865e+00
3.450000000010e-01 8.265179708776e-01 2.824597483169e+00 -9.554749563524e-01 1.869122526817e+00
3.460000000010e-01 8.273766962517e-01 2.822703070346e+00 -9.542934911110e-01 1.868409579235e+00
3.470000000010e-01 8.282298040916e-01 2.820808173017e+00 -9.531138002661e-01 1.867694372751e+00
3.480000000010e-01 8.290773150125e-01 2.818912804734e+00 -9.519358808230e-01 1.866976923911e+00
3.490000000010e-01 8.299192495592e-01 2.817016978970e+00 -9.507597297908e-01 1.866257249179e+00
3.500000000010e-01 8.307556282063e-01 2.815120709116e+00 -9.495853441828e-01 1.865535364934e+00
3.510000000010e-01 8.315864713585e-01 2.813224008486e+00 -9.484127210163e-01 1.864811287470e+00
3.520000000010e-01 8.324117993506e-01 2.811326890312e+00 -9.472418573128e-01 1.864085033000e+00
3.530000000010e-01 8.332316324481e-01 2.809429367751e+00 -9.460727500977e-01 1.863356617653e+00
3.540000000010e-01 8.340459908470e-01 2.807531453879e+00 -9.449053964006e-01 1.862626057478e+00
3.550000000010e-01 8.348548946744e-01 2.805633161695e+00 -9.437397932550e-01 1.861893368440e+00
3.560000000010e-01 8.356583639883e-01 2.803734504122e+00 -9.425759376989e-01 1.861158566423e+00
3.570000000010e-01 8.364564187784e-01 2.801835494004e+00 -9.414138267739e-01 1.860421667230e+00
3.580000000010e-01 8.372490789658e-01 2.799936144109e+00 -9.402534575261e-01 1.859682686583e+00
3.590000000010e-01 8.380363644034e-01 2.798036467131e+00 -9.390948270055e-01 1.858941640125e+00
3.600000000010e-01 8.388182948761e-01 2.796136475684e+00 -9.379379322663e-01 1.858198543418e+00
3.610000000010e-01 8.395948901013e-01 2.794236182311e+00 -9.367827703668e-01 1.857453411944e+00
3.620000000010e-01 8.403661697287e-01 2.792335599477e+00 -9.356293383695e-01 1.856706261107e+00
3.630000000010e-01 8.411321533405e-01 2.790434739573e+00 -9.344776333409e-01 1.855957106232e+00
3.640000000010e-01 8.418928604522e-01 2.788533614916e+00 -9.333276523517e-01 1.855205962564e+00
3.650000000010e-01 8.426483105121e-01 2.786632237749e+00 -9.321793924769e-01 1.854452845273e+00
3.660000000010e-01 8.433985229021e-01 2.784730620243e+00 -9.310328507954e-01 1.853697769448e+00
3.670000000010e-01 8.441435169374e-01 2.782828774493e+00 -9.298880243904e-01 1.852940750103e+00
3.680000000010e-01 8.448833118671e-01 2.780926712523e+00 -9.287449103493e-01 1.852181802174e+00
3.690000000010e-01 8.456179268744e-01 2.779024446285e+00 -9.276035057636e-01 1.851420940522e+00
3.700000000010e-01 8.463473810766e-01 2.777121987658e+00 -9.264638077288e-01 1.850658179930e+00
3.710000000010e-01 8.470716935254e-01 2.775219348450e+00 -9.253258133450e-01 1.849893535105e+00
3.720000000010e-01 8.477908832071e-01 2.773316540397e+00 -9.241895197160e-01 1.849127020681e+00
3.730000000010e-01 8.485049690429e-01 2.771413575164e+00 -9.230549239502e-01 1.848358651214e+00
3.740000000010e-01 8.492139698892e-01 2.769510464348e+00 -9.219220231599e-01 1.847588441188e+00
3.750000000010e-01 8.499179045374e-01 2.767607219471e+00 -9.207908144618e-01 1.846816405009e+00
3.760000000010e-01 8.506167917145e-01 2.765703851990e+00 -9.196612949766e-01 1.846042557014e+00
3.770000000010e-01 8.513106500833e-01 2.763800373291e+00 -9.185334618293e-01 1.845266911461e+00
3.780000000010e-01 8.519994982424e-01 2.761896794689e+00 -9.174073121492e-01 1.844489482539e+00
3.790000000010e-01 8.526833547265e-01 2.759993127432e+00 -9.162828430696e-01 1.843710284362e+00
3.800000000010e-01 8.533622380066e-01 2.758089382699e+00 -9.151600517283e-01 1.842929330971e+00
3.810000000010e-01 8.540361664903e-01 2.756185571602e+00 -9.140389352669e-01 1.842146636335e+00
3.820000000010e-01 8.547051585220e-01 2.754281705184e+00 -9.129194908316e-01 1.841362214353e+00
3.830000000010e-01 8.553692323829e-01 2.752377794422e+00 -9.118017155727e-01 1.840576078850e+00
3.840000000010e-01 8.560284062914e-01 2.750473850225e+00 -9.106856066446e-01 1.839788243580e+00
3.850000000010e-01 8.566826984033e-01 2.748569883435e+00 -9.095711612062e-01 1.838998722228e+00
3.860000000010e-01 8.573321268119e-01 2.746665904828e+00 -9.084583764204e-01 1.838207528407e+00
3.870000000010e-01 8.579767095485e-01 2.744761925114e+00 -9.073472494544e-01 1.837414675660e+00
3.880000000010e-01 8.586164645820e-01 2.742857954940e+00 -9.062377774796e-01 1.836620177460e+00
3.890000000010e-01 8.592514098198e-01 2.740954004882e+00 -9.051299576718e-01 1.835824047210e+00
3.900000000010e-01 8.598815631075e-01 2.739050085457e+00 -9.040237872108e-01 1.835026298246e+00
3.910000000010e-01 8.605069422294e-01 2.737146207113e+00 -9.029192632809e-01 1.834226943832e+00
3.920000000010e-01 8.611275649085e-01 2.735242380237e+00 -9.018163830705e-01 1.833425997166e+00
3.930000000010e-01 8.617434488069e-01 2.733338615149e+00 -9.007151437722e-01 1.832623471376e+00
3.940000000010e-01 8.623546115258e-01 2.731434922107e+00 -8.996155425831e-01 1.831819379524e+00
3.950000000010e-01 8.629610706058e-01 2.729531311306e+00 -8.985175767042e-01 1.831013734602e+00
3.960000000010e-01 8.635628435272e-01 2.727627792878e+00 -8.974212433411e-01 1.830206549537e+00
3.970000000010e-01 8.641599477100e-01 2.725724376892e+00 -8.963265397033e-01 1.829397837189e+00
3.980000000010e-01 8.647524005142e-01 2.723821073353e+00 -8.952334630051e-01 1.828587610348e+00
3.990000000010e-01 8.653402192400e-01 2.721917892208e+00 -8.941420104644e-01 1.827775881743e+00
4.000000000010e-01 8.659234211280e-01 2.720014843337e+00 -8.930521793039e-01 1.826962664033e+00
4.010000000010e-01 8.665020233595e-01 2.718111936564e+00 -8.919639667504e-01 1.826147969813e+00
4.020000000010e-01 8.670760430565e-01 2.716209181647e+00 -8.908773700347e-01 1.825331811613e+00
4.030000000010e-01 8.676454972818e-01 2.714306588289e+00 -8.897923863924e-01 1.824514201896e+00
4.040000000010e-01 8.682104030397e-01 2.712404166126e+00 -8.887090130629e-01 1.823695153063e+00
4.050000000010e-01 8.687707772758e-01 2.710501924739e+00 -8.876272472901e-01 1.822874677449e+00
4.060000000010e-01 8.693266368770e-01 2.708599873647e+00 -8.865470863222e-01 1.822052787325e+00
4.070000000010e-01 8.698779986723e-01 2.706698022310e+00 -8.854685274115e-01 1.821229494898e+00
4.080000000010e-01 8.704248794326e-01 2.704796380128e+00 -8.843915678148e-01 1.820404812313e+00
4.090000000010e-01 8.709672958708e-01 2.702894956444e+00 -8.833162047929e-01 1.819578751651e+00
4.100000000010e-01 8.715052646423e-01 2.700993760540e+00 -8.822424356112e-01 1.818751324928e+00
4.110000000010e-01 8.720388023448e-01 2.699092801641e+00 -8.811702575392e-01 1.817922544102e+00
4.120000000010e-01 8.725679255192e-01 2.697192088915e+00 -8.800996678506e-01 1.817092421065e+00
4.130000000010e-01 8.730926506488e-01 2.695291631471e+00 -8.790306638236e-01 1.816260967647e+00
4.140000000010e-01 8.736129941603e-01 2.693391438360e+00 -8.779632427406e-01 1.815428195619e+00
4.150000000010e-01 8.741289724237e-01 2.691491518578e+00 -8.768974018882e-01 1.814594116690e+00
4.160000000010e-01 8.746406017525e-01 2.689591881062e+00 -8.758331385573e-01 1.813758742505e+00
4.170000000010e-01 8.751478984036e-01 2.687692534695e+00 -8.747704500432e-01 1.812922084652e+00
4.180000000010e-01 8.756508785782e-01 2.685793488301e+00 -8.737093336454e-01 1.812084154655e+00
4.190000000010e-01 8.761495584213e-01 2.683894750650e+00 -8.726497866676e-01 1.811244963982e+00
4.200000000010e-01 8.766439540222e-01 2.681996330455e+00 -8.715918064181e-01 1.810404524037e+00
4.210000000010e-01 8.771340814146e-01 2.680098236377e+00 -8.705353902090e-01 1.809562846168e+00
4.220000000010e-01 8.776199565770e-01 2.678200477017e+00 -8.694805353572e-01 1.808719941660e+00
4.230000000010e-01 8.781015954323e-01 2.676303060924e+00 -8.684272391835e-01 1.807875821741e+00
4.240000000010e-01 8.785790138489e-01 2.674405996594e+00 -8.673754990132e-01 1.807030497581e+00
4.250000000010e-01 8.790522276399e-01 2.672509292465e+00 -8.663253121757e-01 1.806183980289e+00
4.260000000010e-01 8.795212525642e-01 2.670612956925e+00 -8.652766760050e-01 1.805336280920e+00
4.270000000010e-01 8.799861043260e-01 2.668716998305e+00 -8.642295878390e-01 1.804487410466e+00
4.280000000010e-01 8.804467985751e-01 2.666821424885e+00 -8.631840450202e-01 1.803637379864e+00
4.290000000010e-01 8.809033509075e-01 2.664926244890e+00 -8.621400448953e-01 1.802786199995e+00
4.300000000010e-01 8.813557768652e-01 2.663031466495e+00 -8.610975848151e-01 1.801933881680e+00
4.310000000010e-01 8.818040919363e-01 2.661137097820e+00 -8.600566621348e-01 1.801080435685e+00
4.320000000010e-01 8.822483115556e-01 2.659243146934e+00 -8.590172742141e-01 1.800225872720e+00
4.330000000010e-01 8.826884511043e-01 2.657349621852e+00 -8.579794184167e-01 1.799370203436e+00
4.340000000010e-01 8.831245259107e-01 2.655456530541e+00 -8.569430921107e-01 1.798513438430e+00
4.350000000010e-01 8.835565512498e-01 2.653563880913e+00 -8.559082926685e-01 1.797655588244e+00
4.360000000010e-01 8.839845423440e-01 2.651671680831e+00 -8.548750174667e-01 1.796796663364e+00
4.370000000010e-01 8.844085143630e-01 2.649779938105e+00 -8.538432638862e-01 1.795936674219e+00
4.380000000010e-01 8.848284824238e-01 2.647888660497e+00 -8.528130293122e-01 1.795075631185e+00
4.390000000010e-01 8.852444615915e-01 2.645997855717e+00 -8.517843111343e-01 1.794213544583e+00
4.400000000010e-01 8.856564668787e-01 2.644107531425e+00 -8.507571067462e-01 1.793350424679e+00
4.410000000010e-01 8.860645132464e-01 2.642217695232e+00 -8.497314135459e-01 1.792486281686e+00
4.420000000010e-01 8.864686156035e-01 2.640328354697e+00 -8.487072289358e-01 1.791621125762e+00
4.430000000010e-01 8.868687888077e-01 2.638439517334e+00 -8.476845503224e-01 1.790754967011e+00
4.440000000010e-01 8.872650476649e-01 2.636551190603e+00 -8.466633751166e-01 1.789887815486e+00
4.450000000010e-01 8.876574069301e-01 2.634663381919e+00 -8.456437007336e-01 1.789019681185e+00
4.460000000010e-01 8.880458813069e-01 2.632776098646e+00 -8.446255245927e-01 1.788150574053e+00
4.470000000010e-01 8.884304854482e-01 2.630889348100e+00 -8.436088441177e-01 1.787280503983e+00
4.480000000010e-01 8.888112339563e-01 2.629003137552e+00 -8.425936567365e-01 1.786409480815e+00
4.490000000010e-01 8.891881413826e-01 2.627117474220e+00 -8.415799598813e-01 1.785537514339e+00
4.500000000010e-01 8.895612222285e-01 2.625232365279e+00 -8.405677509885e-01 1.784664614291e+00
4.510000000010e-01 8.899304909449e-01 2.623347817854e+00 -8.395570274990e-01 1.783790790355e+00
4.520000000010e-01 8.902959619329e-01 2.621463839024e+00 -8.385477868577e-01 1.782916052167e+00
4.530000000010e-01 8.906576495436e-01 2.619580435821e+00 -8.375400265139e-01 1.782040409307e+00
4.540000000010e-01 8.910155680783e-01 2.617697615230e+00 -8.365337439211e-01 1.781163871309e+00
4.550000000010e-01 8.913697317891e-01 2.615815384191e+00 -8.355289365371e-01 1.780286447654e+00
4.560000000010e-01 8.917201548784e-01 2.613933749596e+00 -8.345256018239e-01 1.779408147772e+00
4.570000000010e-01 8.920668514996e-01 2.612052718292e+00 -8.335237372479e-01 1.778528981044e+00
4.580000000010e-01 8.924098357570e-01 2.610172297081e+00 -8.325233402795e-01 1.777648956801e+00
4.590000000010e-01 8.927491217061e-01 2.608292492718e+00 -8.315244083936e-01 1.776768084325e+00
4.600000000010e-01 8.930847233537e-01 2.606413311916e+00 -8.305269390691e-01 1.775886372847e+00
4.610000000010e-01 8.934166546580e-01 2.604534761339e+00 -8.295309297894e-01 1.775003831550e+00
4.620000000010e-01 8.937449295290e-01 2.602656847610e+00 -8.285363780419e-01 1.774120469568e+00
4.630000000010e-01 8.940695618284e-01 2.600779577304e+00 -8.275432813185e-01 1.773236295986e+00
4.640000000010e-01 8.943905653698e-01 2.598902956956e+00 -8.265516371152e-01 1.772351319841e+00
4.650000000010e-01 8.947079539191e-01 2.597026993053e+00 -8.255614429321e-01 1.771465550121e+00
4.660000000010e-01 8.950217411943e-01 2.595151692041e+00 -8.245726962737e-01 1.770578995767e+00
4.670000000010e-01 8.953319408661e-01 2.593277060321e+00 -8.235853946488e-01 1.769691665672e+00
4.680000000010e-01 8.956385665577e-01 2.591403104252e+00 -8.225995355703e-01 1.768803568681e+00
